CompoundID,Product,MW,logP,PSA,ROTN,HBD,HBA,RCount,ARCount,Fsp3,HeavyAcount,Potential Hit,
50704,CNC(=O)Cn1c(C)ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(Nc3cccc(F)c3C#N)n2)c1=O,503.5,2.36,178.33,8,5,13,4,4,0.17,37,no,0
50710,CNC(=O)Cn1c(C)ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(N3CCCC3c3cccnc3)n2)c1=O,515.58,2.34,158.64,8,4,13,5,4,0.32,38,no,0
50712,CNC(=O)Cn1c(C)ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(N(C)Cc3ccc(Cl)cc3Cl)n2)c1=O,557.45,3.55,145.75,9,4,12,4,4,0.25,38,no,0
50715,CNC(=O)Cn1c(C)ccc(Nc2nc(NCC3CCC3)nc(Nc3cc(C)n[nH]3)n2)c1=O,452.52,1.82,154.54,9,5,12,4,3,0.43,33,no,0
50716,CNC(=O)Cn1c(C)ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(Nc3ccc(C)nc3C)n2)c1=O,489.54,2.36,167.43,8,5,13,4,4,0.26,36,no,0
50723,CC[C@H](C)CNc1nc(Nc2cc(C)n[nH]2)nc(Nc2ccc(C)n(CC(=O)NC)c2=O)n1,454.54,2.06,154.54,10,5,12,3,3,0.43,33,no,0
50725,CNC(=O)Cn1c(C)ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(NC(C)c3ccccc3F)n2)c1=O,506.55,2.92,154.54,9,5,12,4,4,0.25,37,no,0
50726,CCCCCNc1nc(Nc2cc(C)n[nH]2)nc(Nc2ccc(C)n(CC(=O)NC)c2=O)n1,454.54,2.21,154.54,11,5,12,3,3,0.43,33,no,0
50730,CNC(=O)Cn1c(C)ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(N3CCCC3c3ccccc3OC)n2)c1=O,544.62,2.96,154.98,9,4,13,5,4,0.33,40,no,0
50732,CNC(=O)Cn1c(C)ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(NC(C)(C)c3ccc(Cl)cc3)n2)c1=O,537.03,3.61,154.54,9,5,12,4,4,0.28,38,no,0
50735,CNC(=O)Cn1c(C)ccc(Nc2nc(NCc3cccc(Cl)c3F)nc(Nc3cc(C)n[nH]3)n2)c1=O,526.96,3.01,154.54,9,5,12,4,4,0.22,37,yes,1
50750,CNC(=O)Cn1c(C)ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(N(C)c3ccc(C#N)cc3)n2)c1=O,499.54,2.25,169.54,8,4,13,4,4,0.21,37,no,0
50754,CNC(=O)Cn1c(C)ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(NC3(C#N)CC3)n2)c1=O,449.48,1.07,178.33,8,5,13,4,3,0.35,33,no,0
50756,CNC(=O)Cn1c(C)ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(Nc3cccc(C)c3C#N)n2)c1=O,499.54,2.53,178.33,8,5,13,4,4,0.21,37,no,0
50757,CNC(=O)Cn1c(C)ccc(Nc2nc(NCCc3cccc(Cl)c3)nc(Nc3cc(C)n[nH]3)n2)c1=O,523,2.91,154.54,10,5,12,4,4,0.25,37,no,0
50759,CNC(=O)Cn1c(C)ccc(Nc2nc(NCc3nc(C)no3)nc(Nc3cc(C)n[nH]3)n2)c1=O,480.49,0.91,193.46,9,5,15,4,4,0.3,35,no,0
50762,C=CCN(CC=C)c1nc(Nc2cc(C)n[nH]2)nc(Nc2ccc(C)n(CC(=O)NC)c2=O)n1,464.53,1.78,145.75,11,4,12,3,3,0.27,34,no,0
50769,CNC(=O)Cn1c(C)ccc(Nc2nc(NCc3ccccc3C(F)(F)F)nc(Nc3cc(C)n[nH]3)n2)c1=O,542.53,3.24,154.54,9,5,12,4,4,0.25,39,no,0
50770,CNC(=O)Cn1c(C)ccc(Nc2nc(NCCc3cccc(OC)c3)nc(Nc3cc(C)n[nH]3)n2)c1=O,518.58,2.27,163.77,11,5,13,4,4,0.28,38,no,0
50773,CNC(=O)Cn1c(C)ccc(Nc2nc(NCCc3ccc(F)cc3)nc(Nc3cc(COC)[nH]n3)n2)c1=O,536.57,2.24,163.77,12,5,13,4,4,0.28,39,no,0
50782,CCCC[C@@H](C)Nc1nc(Nc2ccc(C)n(CC(=O)NC)c2=O)nc(N2CCCC2c2cccc(C)c2)n1,532.69,4.47,117.07,11,3,10,4,3,0.48,39,no,0
50784,CNC(=O)Cc1ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(N(Cc3ccccc3)C(C)C)n2)cc1,485.6,4.09,123.75,10,4,10,4,4,0.27,36,no,0
50785,CNC(=O)Cc1ccc(Nc2nc(NCc3c(F)cccc3Cl)nc(N[C@H](C)c3ccc(OC)cc3)n2)cc1,550.04,5.49,113.09,11,4,9,4,4,0.21,39,no,0
50786,CCN(c1nc(Nc2ccc(CC(=O)NC)cc2)nc(Nc2cc(C)nn2-c2ccc(C)cc2)n1)c1ccccc1C,561.69,5.92,112.89,10,3,10,5,5,0.22,42,no,0
50787,CCN(c1nc(Nc2ccc(CC(=O)NC)cc2)nc(Nc2cc(C(C)C)n[nH]2)n1)c1ccccc1F,503.59,4.79,123.75,10,4,10,4,4,0.27,37,no,0
50788,CNC(=O)Cc1ccc(Nc2nc(NCCc3ccccc3F)nc(Nc3cc(C)n[nH]3)n2)cc1,475.53,3.47,132.54,10,5,10,4,4,0.21,35,no,0
50789,CNC(=O)Cc1ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(N3CCC[C@H](C)C3)n2)cc1,435.54,2.92,123.75,7,4,10,4,3,0.41,32,yes,1
50790,CNC(=O)Cc1ccc(Nc2nc(NCc3ccc(OC)cn3)nc(Nc3cc(C)n[nH]3)n2)cc1,474.53,2.69,154.66,10,5,12,4,4,0.22,35,no,0
50796,CNC(=O)Cc1ccc(Nc2nc(NCC(C)(C)C(N)=O)nc(Nc3cc(C)n[nH]3)n2)cc1,452.52,1.6,175.63,10,7,12,3,3,0.33,33,no,0
50797,CCCCC(C)Nc1nc(Nc2ccc(CC(=O)NC)cc2)nc(Nc2cc(C)n[nH]2)n1,437.55,3.67,132.54,11,5,10,3,3,0.41,32,no,0
50801,CNC(=O)Cc1ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(N3CCN(c4ccccc4)CC3)n2)cc1,498.6,3.01,126.99,8,4,11,5,4,0.27,37,no,0
50802,C=CCCCNc1nc(Nc2ccc(CC(=O)NC)cc2)nc(Nc2cc(C)n[nH]2)n1,421.51,3.06,132.54,11,5,10,3,3,0.29,31,no,0
50804,CNC(=O)Cc1ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(N3CCC[C@H]3C)n2)cc1,421.51,2.67,123.75,7,4,10,4,3,0.38,31,no,0
50809,CNC(=O)Cc1ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(N3CCC(C(C)C)CC3)n2)cc1,463.59,3.55,123.75,8,4,10,4,3,0.46,34,no,0
50815,CNC(=O)Cc1ccc(Nc2nc(NCCCc3ccccc3)nc(Nc3cc(C)n[nH]3)n2)cc1,471.57,3.72,132.54,11,5,10,4,4,0.24,35,yes,1
50816,CNC(=O)Cc1ccc(Nc2nc(Nc3ccc(OC)nc3)nc(Nc3cc(C)n[nH]3)n2)cc1,460.5,2.83,154.66,9,5,12,4,4,0.18,34,no,0
50820,CNC(=O)Cc1ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(Nc3ccccc3SC)n2)cc1,475.58,4.14,132.54,9,5,10,4,4,0.17,34,no,0
50825,CNC(=O)Cc1ccc(Nc2nc(NCCC3=CCCCC3)nc(Nc3cc(C)n[nH]3)n2)cc1,461.57,3.98,132.54,10,5,10,4,3,0.38,34,no,0
50827,CNC(=O)Cc1ccc(Nc2nc(NCc3cc(F)ccc3Cl)nc(Nc3cc(C)n[nH]3)n2)cc1,495.95,4.08,132.54,9,5,10,4,4,0.17,35,no,0
50835,CNC(=O)Cc1ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(N[C@H](C)c3cccc4ccccc34)n2)cc1,507.6,5.01,132.54,9,5,10,5,5,0.18,38,no,0
50843,C=CCCNc1nc(Nc2ccc(CC(=O)NC)cc2)nc(Nc2cc(C)n[nH]2)n1,407.48,2.67,132.54,10,5,10,3,3,0.25,30,no,0
50851,CCCC[C@H](C)Nc1nc(Nc2ccc(CC(=O)NC)cc2)nc(Nc2cc(C)n[nH]2)n1,437.55,3.67,132.54,11,5,10,3,3,0.41,32,no,0
50858,CNC(=O)Cc1ccc(Nc2nc(NCCc3cccc(Cl)c3)nc(Nc3cc(C)n[nH]3)n2)cc1,491.99,3.99,132.54,10,5,10,4,4,0.21,35,no,0
50860,CNC(=O)Cc1ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(Nc3cccc(F)c3F)n2)cc1,465.47,3.7,132.54,8,5,10,4,4,0.14,34,no,0
50870,CNC(=O)Cc1ccc(Nc2nc(Nc3cc(C)n[nH]3)nc(N3CCC(C)(C)C3)n2)cc1,435.54,2.92,123.75,7,4,10,4,3,0.41,32,no,0
50871,CNC(=O)Cc1ccc(Nc2nc(NCc3ccc(C)c(Cl)c3)nc(Nc3cc(C)n[nH]3)n2)cc1,491.99,4.25,132.54,9,5,10,4,4,0.21,35,no,0
50875,CNC(=O)Cc1ccc(Nc2nc(NCc3ccc(F)cc3C)nc(Nc3cc(COC)[nH]n3)n2)cc1,505.56,3.58,141.77,11,5,11,4,4,0.24,37,no,0
50876,CNC(=O)Cc1ccc(Nc2nc(NCc3ccc(F)c(C(F)(F)F)c3)nc(Nc3ccc(-c4ccccc4)cc3)n2)cc1,601.61,7.08,103.86,10,4,8,5,5,0.12,44,no,0
50880,CNC(=O)CC1(CNc2nc(Nc3cc[nH]n3)nc(N3CCCC3c3ccccc3OC)n2)CCCCC1,519.65,4.19,132.98,10,4,11,5,3,0.52,38,no,0
50884,CNC(=O)CC1(CNc2nc(NCc3cccc(C(F)(F)F)c3)nc(Nc3cc[nH]n3)n2)CCCCC1,517.56,4.47,132.54,10,5,10,4,3,0.46,37,no,0
50889,CNC(=O)CC1(CNc2nc(Nc3cc(C(C)C)n[nH]3)nc(N3CCCC3C3CC3)n2)CCCCC1,495.68,4.34,123.75,10,4,10,5,2,0.73,36,no,0
50890,CNC(=O)CC1(CNc2nc(NCc3ccc(OC)c(OC)c3)nc(Nc3cc(C(C)C)n[nH]3)n2)CCCCC1,551.7,4.59,151,13,5,12,4,3,0.54,40,no,0
50896,CNC(=O)CC1(CNc2nc(Nc3cc(C(C)C)n[nH]3)nc(N3CCN(CCc4cccs4)CC3)n2)CCCCC1,580.81,4.39,126.99,12,4,11,5,3,0.62,41,no,0
50897,CNC(=O)CC1(CNc2nc(Nc3cc(C(C)C)n[nH]3)nc(N(C)Cc3ccccc3Cl)n2)CCCCC1,540.12,5.25,123.75,11,4,10,4,3,0.52,38,no,0
50900,CNC(=O)CC1(CNc2nc(Nc3cc(C(C)C)n[nH]3)nc(NC3CCS(=O)(=O)C3)n2)CCCCC1,519.68,2.56,166.68,10,5,12,4,2,0.7,36,yes,1
50902,CNC(=O)CC1(CNc2nc(Nc3cc(C(C)C)n[nH]3)nc(N[C@H](CC(C)C)C(N)=O)n2)CCCCC1,514.68,3.27,175.63,13,7,12,3,2,0.68,37,no,0
50903,CNC(=O)CC1(CNc2nc(Nc3cc(C(C)C)n[nH]3)nc(NC3CC(=O)N(Cc4ccccc4)C3)n2)CCCCC1,574.73,4.17,152.85,12,5,12,5,3,0.53,42,no,0
50907,CNC(=O)CC1(CNc2nc(NCCOc3ccccc3)nc(Nc3cc(C)n[nH]3)n2)CCCCC1,493.62,3.64,141.77,12,5,11,4,3,0.48,36,no,0
50911,CNC(=O)CC1(CNc2nc(NCc3ccccc3OC(F)F)nc(Nc3cc(C)n[nH]3)n2)CCCCC1,529.6,4.36,141.77,12,5,11,4,3,0.48,38,no,0
50916,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(NC3CCCC3)n2)CCCCC1,441.58,3.5,132.54,9,5,10,4,2,0.68,32,no,0
50917,CNC(=O)CC1(CNc2nc(Nc3ccc(Cl)cc3)nc(Nc3cc(C)n[nH]3)n2)CCCCC1,484.01,4.54,132.54,9,5,10,4,3,0.43,34,no,0
50918,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(N[C@H](C)c3ccc(Br)cc3)n2)CCCCC1,556.51,5.08,132.54,10,5,10,4,3,0.48,36,no,0
50920,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(NC(C)c3ccc(F)cc3)n2)CCCCC1,495.61,4.46,132.54,10,5,10,4,3,0.48,36,no,0
50923,CNC(=O)CC1(CNc2nc(NCc3cccc(Cl)c3Cl)nc(Nc3cc(C)n[nH]3)n2)CCCCC1,532.48,5.06,132.54,10,5,10,4,3,0.46,36,no,0
50931,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(N(C)C(C)c3ccc(F)cc3)n2)CCCCC1,509.63,4.48,123.75,10,4,10,4,3,0.5,37,no,0
50932,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(N3CCCC3c3ccc(F)c(F)c3)n2)CCCCC1,539.64,4.76,123.75,9,4,10,5,3,0.52,39,no,0
50940,CNC(=O)CC1(CNc2nc(NCCc3cccc(F)c3)nc(Nc3cc(C)n[nH]3)n2)CCCCC1,495.61,3.94,132.54,11,5,10,4,3,0.48,36,no,0
50944,CNC(=O)CC1(CNc2nc(NCC3CCC3)nc(Nc3cc(C)n[nH]3)n2)CCCCC1,441.58,3.36,132.54,10,5,10,4,2,0.68,32,no,0
50957,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(NC(C)C(C)C)n2)CCCCC1,443.6,3.6,132.54,10,5,10,3,2,0.68,32,no,0
50960,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(N3CCCC3c3ccccc3)n2)CCCCC1,503.66,4.49,123.75,9,4,10,5,3,0.52,37,no,0
50961,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(NC(C)c3ccccc3F)n2)CCCCC1,495.61,4.46,132.54,10,5,10,4,3,0.48,36,no,0
50963,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(N3CCCC3c3ccccc3OC)n2)CCCCC1,533.68,4.5,132.98,10,4,11,5,3,0.54,39,no,0
50964,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(Nc3n[nH]cc3C)n2)CCCCC1,453.56,2.92,161.22,9,6,12,4,3,0.52,33,no,0
50971,CNC(=O)CC1(CNc2nc(NCc3ccc(F)c(Cl)c3)nc(Nc3cc(C)n[nH]3)n2)CCCCC1,516.03,4.55,132.54,10,5,10,4,3,0.46,36,no,0
50973,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(Nc3ccccc3C(C)=O)n2)CCCCC1,491.6,4.09,149.61,10,5,11,4,3,0.44,36,yes,1
50978,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(NC3CCc4ccccc43)n2)CCCCC1,489.63,4.24,132.54,9,5,10,5,3,0.5,36,no,0
50979,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(N[C@H](C)C3CCCCC3)n2)CCCCC1,483.67,4.53,132.54,10,5,10,4,2,0.72,35,no,0
50980,CNC(=O)CC1(CNc2nc(NCc3ccccc3F)nc(Nc3cc(C)n[nH]3)n2)CCCCC1,481.58,3.9,132.54,10,5,10,4,3,0.46,35,no,0
50981,CNC(=O)CC1(CNc2nc(Nc3cc(C)n[nH]3)nc(N(C)c3cccc(C)c3)n2)CCCCC1,477.62,4.22,123.75,9,4,10,4,3,0.48,35,no,0
50987,CNC(=O)CC1(CNc2nc(NCc3ccc(C)c(Cl)c3)nc(Nc3cc(C)n[nH]3)n2)CCCCC1,512.06,4.72,132.54,10,5,10,4,3,0.48,36,no,0
50989,CNC(=O)CC1(CNc2nc(NCCc3cccnc3)nc(N(Cc3ccccc3)C3CC3)n2)CCCCC1,528.71,4.59,107.96,13,3,9,5,3,0.5,39,no,0
50991,CCCn1nccc1Nc1nc(NCC2(CC(=O)NC)CCCCC2)nc(N(Cc2ccccc2)C2CC2)n1,531.71,4.89,112.89,13,3,10,5,3,0.55,39,no,0
50992,CCCc1ccc(Nc2nc(NCC3(CC(=O)NC)CCCCC3)nc(N(Cc3ccccc3)C3CC3)n2)cc1,541.74,6.24,95.07,13,3,8,5,3,0.5,40,no,0
50993,CNC(=O)CC1(CNc2nc(NC(C)c3ccc(F)c(F)c3)nc(N(Cc3ccccc3)C3CC3)n2)CCCCC1,563.7,5.99,95.07,12,3,8,5,3,0.48,41,no,0
50994,CNC(=O)CC1(CNc2nc(NCCCc3ccccc3)nc(N(Cc3ccccc3)C3CC3)n2)CCCCC1,541.74,5.58,95.07,14,3,8,5,3,0.5,40,no,0
51000,CNC(=O)CC1(CNc2nc(Nc3ccccc3C(C)=O)nc(N(Cc3ccccc3)C3CC3)n2)CCCCC1,541.7,5.49,112.14,12,3,9,5,3,0.45,40,no,0
51004,CNC(=O)CC1(CNc2nc(NCc3cc(F)ccc3C)nc(N(Cc3ccccc3)C3CC3)n2)CCCCC1,545.71,5.6,95.07,12,3,8,5,3,0.48,40,no,0
51006,CCCC[C@@H](C)Nc1nc(NCC2(CC(=O)NC)CCCCC2)nc(N2CCCC2c2cccc(C)c2)n1,521.75,6.01,95.07,12,3,8,4,2,0.67,38,no,0
51011,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N(Cc2ccccc2)C(C)C)n1,529.65,3.84,132.98,12,4,11,4,4,0.32,39,no,0
51014,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2c(C)ccc3ccccc23)nc(N2CCCC2c2cccc(C)c2)n1,601.76,6.5,104.3,10,3,9,6,5,0.28,45,no,0
51015,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(NCc2ccccc2OC(F)F)nc(Nc2cc[nH]n2)n1,539.55,3.33,151,13,5,12,4,4,0.24,39,no,0
51022,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc[nH]n2)nc(NC(C)c2ccc(F)cc2)n1,505.56,3.43,141.77,11,5,11,4,4,0.24,37,no,0
51030,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc[nH]n2)nc(N2CCCC2c2cccc(C)c2)n1,527.63,3.77,132.98,10,4,11,5,4,0.32,39,yes,1
51032,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc[nH]n2)nc(N2CCCC2c2ccccc2)n1,513.61,3.46,132.98,10,4,11,5,4,0.3,38,no,0
51034,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc[nH]n2)nc(N2CCCC2c2ccccc2OC)n1,543.63,3.47,142.21,11,4,12,5,4,0.32,40,no,0
51036,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc[nH]n2)nc(N2CCCC2c2cccc(OC)c2)n1,543.63,3.47,142.21,11,4,12,5,4,0.32,40,yes,1
51039,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C(C)C)n[nH]2)nc(N2CCCC2c2cccc(C)c2)n1,569.71,4.89,132.98,11,4,11,5,4,0.39,42,no,0
51042,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C(C)C)n[nH]2)nc(N2CCCC2c2cccc(OC)c2)n1,585.71,4.59,142.21,12,4,12,5,4,0.39,43,no,0
51043,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N[C@H](COC)c2ccccc2)n1,531.62,3.22,151,13,5,12,4,4,0.3,39,no,0
51044,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(NCc2ccccn2)nc(Nc2cc(C)n[nH]2)n1,488.56,2.43,154.66,11,5,12,4,4,0.25,36,no,0
51053,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(NCC2CCCCC2)nc(Nc2cc(C)n[nH]2)n1,493.62,3.42,141.77,11,5,11,4,3,0.48,36,no,0
51057,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(Nc2ccccc2F)n1,491.53,3.31,141.77,10,5,11,4,4,0.21,36,no,0
51058,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(NCc2cccc(Cl)c2Cl)nc(Nc2cc(C)n[nH]2)n1,556.46,4.34,141.77,11,5,11,4,4,0.24,38,no,0
51061,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N2CCCC2c2cccc(C)c2)n1,541.66,4.07,132.98,10,4,11,5,4,0.34,40,no,0
51062,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N2CCC(C(C)C)CC2)n1,507.64,3.3,132.98,10,4,11,4,3,0.5,37,no,0
51063,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N2CCCC2c2ccc(F)c(F)c2)n1,563.61,4.04,132.98,10,4,11,5,4,0.32,41,no,0
51064,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N(C)Cc2ccc(F)cc2)n1,519.59,3.2,132.98,11,4,11,4,4,0.27,38,no,0
51066,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N2CCCC2c2cccnc2)n1,528.62,3.16,145.87,10,4,12,5,4,0.33,39,yes,1
51067,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N2CCN(c3ccc(F)cc3F)CC2)n1,578.63,3.03,136.22,10,4,12,5,4,0.32,42,no,0
51079,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N2CCC(C)(C)CC2)n1,493.62,3.05,132.98,9,4,11,4,3,0.48,36,yes,1
51080,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N2CCCC2c2ccccc2)n1,527.63,3.77,132.98,10,4,11,5,4,0.32,39,no,0
51083,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(NC(C)c2ccccc2F)n1,519.59,3.74,141.77,11,5,11,4,4,0.27,38,yes,1
51085,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(NCCS(=O)(=O)N2CCCC2)nc(Nc2cc(C)n[nH]2)n1,558.67,1.26,179.15,13,5,14,4,3,0.46,39,no,0
51096,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N2CCCC2c2ccccc2OC)n1,557.66,3.77,142.21,11,4,12,5,4,0.34,41,no,0
51101,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(NCc2ccsc2)nc(Nc2cc(C)n[nH]2)n1,493.6,3.1,141.77,11,5,11,4,4,0.26,35,no,0
51115,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N2CCCCC2c2cccnc2)n1,542.65,3.55,145.87,10,4,12,5,4,0.36,40,no,0
51116,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(NCc2cccc(Cl)c2F)nc(Nc2cc(C)n[nH]2)n1,540,3.83,141.77,11,5,11,4,4,0.24,38,yes,1
51118,CCC(c1ccccc1)N(C)c1nc(Nc2cc(C)n[nH]2)nc(N[C@H](Cc2cccc(OC)c2)C(=O)NC)n1,529.65,4.01,132.98,12,4,11,4,4,0.32,39,no,0
51129,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(NC(C)c2ccc(C)cc2)n1,515.62,3.91,141.77,11,5,11,4,4,0.3,38,no,0
51133,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N[C@H](C)C2CCCCC2)n1,507.64,3.81,141.77,11,5,11,4,3,0.5,37,no,0
51136,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(NCc2ccccc2F)nc(Nc2cc(C)n[nH]2)n1,505.56,3.18,141.77,11,5,11,4,4,0.24,37,yes,1
51138,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(NCc2sccc2C)nc(Nc2cc(C)n[nH]2)n1,507.62,3.41,141.77,11,5,11,4,4,0.29,36,no,0
51148,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(NC2Cc3ccc(OC)cc3C2)n1,543.63,3.01,151,11,5,12,5,4,0.32,40,no,0
51152,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(NCc2ccc(F)c(C(F)(F)F)c2)nc(Nc2cc(C)n[nH]2)n1,573.55,4.19,141.77,11,5,11,4,4,0.27,41,no,0
51154,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2ccc(F)c(F)c2F)nc(N2CCCC2c2cccc(C)c2)n1,591.64,5.46,104.3,10,3,9,5,4,0.29,43,no,0
51156,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(COC)[nH]n2)nc(N2CCCC2c2cccc(C)c2)n1,571.69,3.91,142.21,12,4,12,5,4,0.37,42,no,0
51157,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(NCCc2ccc(F)cc2)nc(Nc2cc(COC)[nH]n2)n1,549.61,3.06,151,14,5,12,4,4,0.3,40,no,0
51159,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(NC2(C#N)CC2)nc(N2CCCC2c2cccc(C)c2)n1,526.65,3.77,128.09,10,3,10,5,3,0.41,39,no,0
51160,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cc(C)n[nH]2)nc(N2CCCC2c2cccc(C)c2)n1,541.66,4.07,132.98,10,4,11,5,4,0.34,40,no,0
51162,CCCC[C@@H](C)Nc1nc(N[C@H](Cc2cccc(OC)c2)C(=O)NC)nc(N2CCCC2c2cccc(C)c2)n1,545.73,5.29,104.3,13,3,9,4,3,0.48,40,no,0
51164,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(N2CCCCCC2)nc(N2CCCC2c2cccc(C)c2)n1,543.72,4.68,95.51,9,2,9,5,3,0.48,40,no,0
51167,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(NCC2CCCCC2)nc(N2CCCC2c2cccc(C)c2)n1,557.74,5.29,104.3,11,3,9,5,3,0.5,41,no,0
51176,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2ccc(Cl)c(Br)c2)nc(N2CCCC2c2cccc(C)c2)n1,651.01,6.46,104.3,10,3,9,5,4,0.29,42,no,0
51177,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(Nc2cncc(C#N)c2)nc(N(Cc2ccccc2)C(C)C)n1,551.66,4.07,140.98,12,3,11,4,4,0.27,41,no,0
51183,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(N2CCCC2c2ccccc2)nc(N2CCCC2c2cccc(C)c2)n1,591.76,5.64,95.51,10,2,9,6,4,0.37,44,no,0
51184,CNC(=O)[C@@H](Cc1cccc(OC)c1)Nc1nc(N2CCCC2c2ccccc2)nc(N2CCCC2c2ccccc2OC)n1,607.76,5.34,104.74,11,2,10,6,4,0.37,45,no,0
